StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q12,Q14,Q16,Q25,mTurkCode,FL_2_DO
2018-07-28 02:02:48,2018-07-28 02:03:22,IP Address,150.242.20.207,100,34,True,2018-07-28 02:03:22,R_2TvFKKOD9CRRD3I,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,3.796,0,4,-99,Beautiful,Jerusalem,Gaius won the battle,Yes,8345053,Introduction:1Star
2018-07-28 02:00:50,2018-07-28 02:03:41,IP Address,24.120.223.75,100,170,True,2018-07-28 02:03:41,R_usGR5YGxWKvj5zX,,,,,36.180999755859,-115.17009735107,anonymous,EN,82.894,82.894,84.209,1,3,Like time traveling stories,Petrifying,Rome,Gaius traveled in time,No,8813507,Introduction:1Star
2018-07-28 02:03:53,2018-07-28 02:04:25,IP Address,150.242.20.154,100,32,True,2018-07-28 02:04:26,R_21tEqLH6mnJnXSM,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,3.449,0,4,nice,Petrifying,Jerusalem,Gaius killed the historian,Yes,4020055,Introduction:1Star
2018-07-28 02:04:11,2018-07-28 02:04:30,IP Address,150.242.20.207,100,19,True,2018-07-28 02:04:30,R_1Ca0oJ2Qg5XLevP,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,3.633,0,4,-99,Beautiful,Jerusalem,Gaius killed the historian,Yes,9262652,Introduction:Control
2018-07-28 02:04:58,2018-07-28 02:05:23,IP Address,150.242.22.41,100,24,True,2018-07-28 02:05:24,R_2y1maRJ9zDJTp7N,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,4.488,0,2,-99,Petrifying,Rome,Gaius won the battle,Yes,6035007,Introduction:4.5Stars
2018-07-28 02:04:46,2018-07-28 02:05:46,IP Address,150.242.20.157,100,59,True,2018-07-28 02:05:46,R_YVLooHY8VvMX733,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,6.032,0,5,It is good,Beautiful,Jerusalem,Gaius won the battle,Yes,8845088,Introduction:1Star
2018-07-28 02:05:43,2018-07-28 02:07:41,IP Address,75.80.209.79,100,118,True,2018-07-28 02:07:41,R_WvXUHiCzIZBvT1f,,,,,21.548797607422,-158.02980041504,anonymous,EN,0,0,76.243,0,4,It was interesting and well written.,Beautiful,Rome,Gaius traveled in time,No,7387654,Introduction:Control
2018-07-28 02:00:17,2018-07-28 02:07:57,IP Address,39.59.18.251,100,459,True,2018-07-28 02:07:58,R_vpkCheMV5RCpYA1,,,,,31.488800048828,74.368606567383,anonymous,EN,18.616,30.225,297.262,4,5,"Good concept made worth reading by the humorous depiction of the historian,",Beautiful,Rome,Gaius was killed,No,8553947,Introduction:Control
2018-07-28 02:04:19,2018-07-28 02:07:59,IP Address,113.173.141.218,100,219,True,2018-07-28 02:07:59,R_1TxfceAoG9yZ0MF,,,,,10.814193725586,106.64379882812,anonymous,EN,0,0,133.324,0,4,"good story kind of interesting perspective with the historian ",Beautiful,Rome,Gaius was killed,No,594180,Introduction:Control
2018-07-28 02:12:21,2018-07-28 02:13:45,IP Address,117.206.133.155,100,84,True,2018-07-28 02:13:46,R_2D7XJHLglpX9L5Z,,,,,9.5166931152344,77.63330078125,anonymous,EN,4.439,6.979,9.447,5,6,good,Beautiful,Jerusalem,Gaius was killed,Yes,3132012,Introduction:1Star
2018-07-28 02:08:33,2018-07-28 02:14:57,IP Address,76.23.200.55,100,384,True,2018-07-28 02:14:57,R_UFoMKIeA3Hskkvf,,,,,41.428604125977,-73.142402648926,anonymous,EN,0,0,300.944,0,5,I love history and ancient Rome so I thought the story was very clever and an enjoyable read.,Beautiful,Rome,Gaius was killed,No,7696017,Introduction:Control
2018-07-28 02:05:04,2018-07-28 02:19:31,IP Address,103.55.214.74,100,867,True,2018-07-28 02:19:31,R_2QQIpV1HM3mXh8J,,,,,10.350006103516,77.950012207031,anonymous,EN,0,0,7.928,0,3,Never Give up. Everything is Possible,Menacing,Rome,Gaius won the battle,Yes,8269944,Introduction:1Star
2018-07-28 02:34:23,2018-07-28 02:38:17,IP Address,185.111.119.78,100,233,True,2018-07-28 02:38:18,R_3qlF6WYAgDYwkXb,,,,,50.433303833008,30.516693115234,anonymous,EN,0,0,168.911,0,3,To many topics involved...,Beautiful,Rome,Gaius won the battle,No,6754819,Introduction:Control
2018-07-28 02:40:06,2018-07-28 02:42:23,IP Address,196.17.224.98,100,137,True,2018-07-28 02:42:23,R_3hhwmeVTsCtY5PJ,,,,,39.099700927734,-94.578598022461,anonymous,EN,0,0,20.155,0,6,VERY NICE,Petrifying,Alexandria,Gaius traveled in time,Yes,7671782,Introduction:4.5Stars
2018-07-28 02:37:23,2018-07-28 02:43:50,IP Address,157.51.209.214,100,387,True,2018-07-28 02:43:51,R_1dtLM8ElLF4Yadz,,,,,13.083297729492,80.283294677734,anonymous,EN,227.485,227.485,313.108,1,6,awesome story. i liked very well. thank you,Beautiful,Rome,Gaius killed the historian,Yes,720718,Introduction:Control
2018-07-28 02:47:08,2018-07-28 02:51:03,IP Address,73.231.106.189,100,234,True,2018-07-28 02:51:03,R_22rJBtoxRRKtwgC,,,,,34.955596923828,-120.50270080566,anonymous,EN,0,0,171.287,0,3,It was alright but didn't seem to know if it wanted to be a scifi or a fantasy; needs work.,Beautiful,Rome,Gaius was killed,No,944052,Introduction:1Star
2018-07-28 02:48:17,2018-07-28 03:18:00,IP Address,106.51.19.135,100,1783,True,2018-07-28 03:18:01,R_2TRwRAypX0f65Jw,,,,,12.983306884766,77.583312988281,anonymous,EN,0,0,1328.106,0,5,The story was somewhat morbid with the conversion that Gaius and the historian were having. The story had an inevitable end.,Beautiful,Rome,Gaius was killed,No,6099313,Introduction:Control
2018-07-28 04:03:34,2018-07-28 04:08:15,IP Address,45.57.180.181,100,280,True,2018-07-28 04:08:15,R_3qsrnPqOpY1D95M,,,,,32.960296630859,-96.830001831055,anonymous,EN,13.513,28.453,28.866,2,5,the story is about the roman soldiers waited for the enemy to make himself known he waited to defened rome from he would be a king this story is all about this scenario,Epic,Rome,Gaius killed the historian,No,4811132,Introduction:1Star
2018-07-28 04:46:38,2018-07-28 04:55:45,IP Address,157.51.205.78,100,546,True,2018-07-28 04:55:45,R_2VkVvKDc5yVaIEv,,,,,13.083297729492,80.283294677734,anonymous,EN,11.413,79.075,80.584,3,6,"TUSKS,TRUNKS,AND TIME TRAVEL",Beautiful,Rome,Gaius was killed,Yes,8030889,Introduction:Control
2018-07-28 05:16:19,2018-07-28 05:16:50,IP Address,108.187.204.194,100,30,True,2018-07-28 05:16:50,R_2Y30AjYdNpG0mHN,,,,,34.196502685547,-118.81880187988,anonymous,EN,0,0,4.986,0,4,no,Epic,Jerusalem,Gaius killed the historian,Yes,8438386,Introduction:Control
2018-07-28 07:29:40,2018-07-28 07:33:23,IP Address,98.7.208.17,100,222,True,2018-07-28 07:33:23,R_3p6bN59uzL6WWD6,,,,,40.760498046875,-73.993301391602,anonymous,EN,0,0,129.653,0,4,"cute, inserting a rather overt time traveler into a historical episode",Beautiful,Rome,Gaius was killed,No,4990797,Introduction:Control
2018-07-28 08:14:12,2018-07-28 08:19:32,IP Address,71.194.106.48,100,319,True,2018-07-28 08:19:32,R_5BZq2UqfUpYmVW1,,,,,41.893707275391,-87.790199279785,anonymous,EN,8.412,213.847,214.797,49,4,"Strange, pointless",Beautiful,Rome,Gaius was killed,No,6894516,Introduction:4.5Stars
2018-07-28 08:23:29,2018-07-28 08:30:42,IP Address,100.36.19.240,100,433,True,2018-07-28 08:30:42,R_3stVDNLhZslIqm5,,,,,38.931106567383,-77.348899841309,anonymous,EN,15.758,164.408,165.1,35,4,"Clever idea, but there was no conflict that needed to resolve or anything particularly interesting ",Beautiful,Rome,Gaius was killed,No,7437994,Introduction:Control
2018-07-28 08:46:05,2018-07-28 08:52:13,IP Address,98.248.221.42,100,368,True,2018-07-28 08:52:13,R_1je63eXg0vHNfoN,,,,,37.30419921875,-122.09460449219,anonymous,EN,17.781,260.942,262.194,25,4,"Creative, unexpected",Beautiful,Rome,Gaius was killed,No,2701750,Introduction:1Star
2018-07-28 08:46:36,2018-07-28 08:56:11,IP Address,108.20.141.92,100,574,True,2018-07-28 08:56:11,R_31phW10ykSgroPW,,,,,42.278793334961,-71.443496704102,anonymous,EN,6.142,220.074,221.744,3,4,A Hollywoodian improvement of a story of an epic battle. A nice fantasy on how history would look if time travel would exist.,Epic,Rome,Gaius was killed,No,4687519,Introduction:1Star
2018-07-28 07:48:09,2018-07-28 09:54:51,IP Address,96.230.113.116,100,7601,True,2018-07-28 09:54:52,R_10x6oByK9VPNE3x,,,,,42.416595458984,-71.146896362305,anonymous,EN,0,0,202.865,0,4,"Fun short read. Nice twist having the historian and wondering whether he changed history by invigorating the Romans to kill more of the war elephants, knowing that they are going to die anyway",Beautiful,Rome,Gaius was killed,No,8569149,Introduction:Control
2018-07-28 10:04:31,2018-07-28 10:09:58,IP Address,136.60.236.49,100,327,True,2018-07-28 10:09:58,R_2zhWQ7mwySfHpcj,,,,,40.785507202148,-111.73670196533,anonymous,EN,18.858,197.587,255.215,6,4,I thought it was fun,Beautiful,Rome,Gaius was killed,No,8579447,Introduction:1Star
2018-07-28 11:11:11,2018-07-28 11:18:38,IP Address,73.217.101.115,100,447,True,2018-07-28 11:18:39,R_1rAo0AEUbFhA6Pg,,,,,39.738800048828,-104.40830230713,anonymous,EN,0,0,292.553,0,4,outcomes can be influenced by the perspective of the observer,Beautiful,Rome,Gaius was killed,No,834689,Introduction:Control
2018-07-28 11:13:49,2018-07-28 11:20:32,IP Address,86.52.144.171,100,402,True,2018-07-28 11:20:32,R_2vigVbxs57e6dev,,,,,55.395904541016,10.388305664062,anonymous,EN,23.94,204.808,206.123,41,5,"Nice story, a good teaser for a book. I do love sci-fi and history though.",Beautiful,Rome,Gaius was killed,No,3274719,Introduction:1Star
2018-07-28 11:36:38,2018-07-28 11:44:17,IP Address,208.54.87.197,100,458,True,2018-07-28 11:44:17,R_pGKz0jp8MnSc2dj,,,,,40.768096923828,-74.167701721191,anonymous,EN,0.702,305.137,310.546,30,3,"Too many unknown words, I'm more used to audiobooks",Beautiful,Rome,Gaius was killed,No,2360666,Introduction:4.5Stars
2018-07-28 11:43:28,2018-07-28 12:07:30,IP Address,73.239.201.188,100,1442,True,2018-07-28 12:07:30,R_12hS3YHVCRxWOfo,,,,,47.552703857422,-122.14790344238,anonymous,EN,0,0,1058.211,0,4,Weird. I guess the point was that people act differently when they know they're being observed.,Beautiful,Rome,Gaius was killed,No,6027266,Introduction:Control
2018-07-28 12:21:24,2018-07-28 12:25:11,IP Address,50.34.66.64,100,226,True,2018-07-28 12:25:11,R_0CfnvXGX3qHA4bn,,,,,47.720504760742,-122.20669555664,anonymous,EN,0,0,161.253,0,4,Interesting twists - enjoyed the story. Text was difficult to read (poor grammar in places).,Beautiful,Rome,Gaius was killed,No,6624950,Introduction:1Star
2018-07-28 12:29:26,2018-07-28 12:32:05,IP Address,99.127.218.186,100,158,True,2018-07-28 12:32:06,R_3meflmNDKJ1RrC4,,,,,41.878402709961,-87.685203552246,anonymous,EN,2.407,58.429,60.975,21,2,"Weird, confusing story.",Beautiful,Babylon,Gaius won the battle,No,8271388,Introduction:4.5Stars
2018-07-28 12:31:18,2018-07-28 12:40:48,IP Address,70.95.186.184,100,570,True,2018-07-28 12:40:49,R_3OdZG6MHHVkLjmT,,,,,32.965606689453,-117.12699890137,anonymous,EN,23.541,26.262,165.663,2,3,"Interesting read, but leaves the reader with a lot of questions in mind. ",Petrifying,Rome,Gaius was killed,No,8489038,Introduction:4.5Stars
2018-07-28 13:16:33,2018-07-28 13:24:36,IP Address,107.77.229.84,100,483,True,2018-07-28 13:24:36,R_1kSyzLzRzjU5Us8,,,,,34.0498046875,-118.21110534668,anonymous,EN,252.148,252.331,253.287,2,5,The story was engaging and had a bit of a sense of humor. I would consider it very well written.,Beautiful,Rome,Gaius was killed,No,802995,Introduction:Control
2018-07-28 18:17:15,2018-07-28 18:21:31,IP Address,24.44.231.17,100,256,True,2018-07-28 18:21:32,R_bvaQ3cOH9SHEP4J,,,,,40.979507446289,-73.723098754883,anonymous,EN,0,0,167.019,0,3,"OK, but slightly contrived",Menacing,Rome,Gaius was killed,No,1327186,Introduction:Control
2018-07-28 18:31:53,2018-07-28 18:38:54,IP Address,107.77.225.7,100,421,True,2018-07-28 18:38:54,R_12rkNZxRZi1PIB8,,,,,40.723495483398,-73.861198425293,anonymous,EN,5.971,257.817,259.985,75,5,"it looked  like a time travel story. Short and crisp. ",Beautiful,Rome,Gaius was killed,No,903924,Introduction:4.5Stars
2018-07-28 21:07:53,2018-07-28 21:17:01,IP Address,75.89.242.198,100,548,True,2018-07-28 21:17:02,R_vdGW141mdGWJbVL,,,,,45.395401000977,-93.759300231934,anonymous,EN,0,0,25.827,0,3,Thought-provoking,Beautiful,Rome,Gaius was killed,No,649228,Introduction:Control
2018-07-28 21:47:05,2018-07-28 21:50:51,IP Address,72.199.170.47,100,226,True,2018-07-28 21:50:52,R_VUVwFRLZFndllgB,,,,,32.75959777832,-116.9940032959,anonymous,EN,0,0,139.188,0,4,"Magical, although likely plagiarized.",Beautiful,Alexandria,Gaius was killed,No,9607263,Introduction:1Star
2018-07-29 07:29:09,2018-07-29 07:40:10,IP Address,182.55.11.219,100,660,True,2018-07-29 07:40:10,R_DOvQeqNI4sXuPm1,,,,,1.2931060791016,103.85580444336,anonymous,EN,10.354,573.342,574.086,109,4,"I found the story odd. ",Beautiful,Rome,Gaius was killed,No,101232,Introduction:Control
2018-07-29 10:04:58,2018-07-29 10:09:40,IP Address,74.105.229.144,100,282,True,2018-07-29 10:09:40,R_122SabNldpbBNYG,,,,,40.7626953125,-74.420799255371,anonymous,EN,0,0,226.661,0,4,Interesting if improbable,Petrifying,Rome,Gaius was killed,No,9627054,Introduction:1Star
2018-07-29 10:52:05,2018-07-29 10:58:42,IP Address,73.252.222.119,100,397,True,2018-07-29 10:58:47,R_3kvK7BUI9ttDuRE,,,,,38.134796142578,-122.56100463867,anonymous,EN,0,0,245.263,0,5,"Vivid, strange, amusing, and ironic.",Beautiful,Rome,Gaius was killed,No,6525340,Introduction:4.5Stars
2018-07-29 11:02:50,2018-07-29 11:08:28,IP Address,104.175.197.180,100,337,True,2018-07-29 11:08:28,R_yrJ96GkX3nOLadb,,,,,34.029098510742,-118.39929962158,anonymous,EN,0,0,243.3,0,5,I like the change in perspective and that the descriptions are all coming from the ancient Roman.,Beautiful,Rome,Gaius was killed,No,9673037,Introduction:Control
2018-07-29 17:36:49,2018-07-29 17:39:32,IP Address,73.220.218.114,100,162,True,2018-07-29 17:39:33,R_3iJgknEzhLPFzew,,,,,38.672897338867,-121.14880371094,anonymous,EN,0,0,21.398,0,-99,-99,-99,-99,-99,-99,320218,Introduction:Control
2018-07-30 18:41:30,2018-07-30 18:44:48,IP Address,146.115.191.6,100,198,True,2018-07-30 18:44:49,R_25Xcp0tDtlurWTj,,,,,42.372192382812,-71.178703308105,anonymous,EN,3.355,123.68,126.567,11,5,It was funny,Petrifying,Rome,Gaius was killed,No,6302676,Introduction:1Star
2018-07-23 18:28:18,2018-07-23 19:03:55,IP Address,71.183.192.233,56,2137,False,2018-07-30 19:04:12,R_3r0Na0cFti9x4t4,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-30 19:08:32,2018-07-30 19:19:04,IP Address,168.197.140.105,100,631,True,2018-07-30 19:19:04,R_1ML4K9hUG8it34A,,,,,-15.783294677734,-47.916702270508,anonymous,EN,0,0,303.478,0,4,Quite interesting,Beautiful,Rome,Gaius was killed,No,1989683,Introduction:4.5Stars
2018-07-23 20:33:04,2018-07-23 20:33:22,IP Address,71.183.192.233,65,17,False,2018-07-30 20:33:36,R_2wsCKUiZD6CKYlE,,,,,,,anonymous,EN,0,0,4.212,0,,,,,,,,Introduction:4.5Stars
2018-07-23 20:43:36,2018-07-23 20:43:43,IP Address,73.189.17.48,53,7,False,2018-07-30 20:44:07,R_1PTQuSY8S7CkFhx,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 20:43:20,2018-07-23 20:43:44,IP Address,75.70.148.98,53,24,False,2018-07-30 20:44:12,R_2aRKEma2qaVSsWY,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 20:46:35,2018-07-23 20:47:39,IP Address,99.21.65.32,65,64,False,2018-07-30 20:47:53,R_Uut1fmoBpYewPHb,,,,,,,anonymous,EN,0,0,27.697,0,,,,,,,,Introduction:4.5Stars
2018-07-23 20:49:36,2018-07-23 20:50:15,IP Address,171.49.163.61,65,38,False,2018-07-30 20:50:16,R_1fl39EfMu7ldpnE,,,,,,,anonymous,EN,0,0,5.223,0,,,,,,,,Introduction:Control
2018-07-23 20:51:41,2018-07-23 20:51:57,IP Address,122.164.45.14,53,16,False,2018-07-30 20:52:18,R_3ezvF3hSUwXHS9D,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 20:52:41,2018-07-23 20:52:51,IP Address,71.183.123.157,53,9,False,2018-07-30 20:52:54,R_3D8w6gIdhPtQTSC,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 20:56:45,2018-07-23 20:57:00,IP Address,73.151.90.115,65,14,False,2018-07-30 20:57:01,R_3HhUSZEVsfcAM3m,,,,,,,anonymous,EN,2.249,4.176,9.363,2,,,,,,,,Introduction:Control
2018-07-30 20:51:54,2018-07-30 20:58:18,IP Address,66.44.40.164,100,383,True,2018-07-30 20:58:18,R_2PnhkcX4xHnBtjl,,,,,38.934494018555,-77.059600830078,anonymous,EN,9.488,205.277,206.304,34,4,"Interesting concept. Somewhat predictable end. ",Beautiful,Rome,Gaius was killed,No,1078806,Introduction:4.5Stars
2018-07-23 20:55:46,2018-07-23 20:59:02,IP Address,174.222.4.203,65,196,False,2018-07-30 20:59:08,R_qwSuM1JLR29mJX3,,,,,,,anonymous,EN,1.968,58.236,65.706,25,,,,,,,,Introduction:1Star
2018-07-23 20:59:01,2018-07-23 20:59:37,IP Address,73.220.177.215,65,35,False,2018-07-30 21:00:13,R_1rGq3CvsMwgjnU8,,,,,,,anonymous,EN,0,0,5.858,0,,,,,,,,Introduction:1Star
2018-07-23 20:43:37,2018-07-23 21:00:10,IP Address,157.50.118.183,65,993,False,2018-07-30 21:00:44,R_1nVGksvyivxajAO,,,,,,,anonymous,EN,5.615,8.81,956.864,3,,,,,,,,Introduction:4.5Stars
2018-07-23 21:06:13,2018-07-23 21:06:25,IP Address,98.165.165.51,53,12,False,2018-07-30 21:07:01,R_2PaJnVES3wRpU9v,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 21:10:09,2018-07-23 21:10:15,IP Address,47.196.125.166,53,5,False,2018-07-30 21:10:15,R_AFjDaxAGUjdXsdP,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 21:08:46,2018-07-23 21:10:00,IP Address,160.2.113.24,65,74,False,2018-07-30 21:10:32,R_ZepEEuCDaNcQCw9,,,,,,,anonymous,EN,2.544,28.427,39.851,22,,,,,,,,Introduction:1Star
2018-07-23 21:11:13,2018-07-23 21:11:37,IP Address,73.220.18.28,53,23,False,2018-07-30 21:12:31,R_1RGFCllDPJaUcrD,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 21:06:59,2018-07-23 21:13:35,IP Address,192.55.54.40,53,396,False,2018-07-30 21:14:19,R_1gFMuVEONWUJCnG,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 21:13:29,2018-07-23 21:15:03,IP Address,49.205.252.169,53,94,False,2018-07-30 21:15:04,R_1dHyRvWYkAVqxHd,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-30 21:10:54,2018-07-30 21:15:20,IP Address,73.223.11.84,100,266,True,2018-07-30 21:15:21,R_2ZKwbxbfVJrt4e0,,,,,38.116500854492,-122.20909881592,anonymous,EN,0,0,7.717,0,3,Could be shorter,Petrifying,Rome,Gaius was killed,No,2003467,Introduction:Control
2018-07-23 21:18:23,2018-07-23 21:19:35,IP Address,68.109.166.103,65,72,False,2018-07-30 21:19:57,R_2Y5KzjisKVPXfCz,,,,,,,anonymous,EN,0,0,6.591,0,,,,,,,,Introduction:4.5Stars
2018-07-23 21:21:10,2018-07-23 21:22:06,IP Address,72.186.87.252,53,55,False,2018-07-30 21:22:18,R_1l62bE8OoGWGApp,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 21:31:12,2018-07-23 21:31:42,IP Address,70.185.34.246,53,29,False,2018-07-30 21:32:29,R_2VR3hYiOTfjSI0q,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 21:39:17,2018-07-23 21:41:19,IP Address,172.249.140.85,65,122,False,2018-07-30 21:42:04,R_eEvlexaNN7IzQoV,,,,,,,anonymous,EN,10.075,110.623,112.181,34,,,,,,,,Introduction:Control
2018-07-23 21:48:25,2018-07-23 21:48:28,IP Address,76.21.71.163,53,2,False,2018-07-30 21:48:45,R_308cIKUH5i0KHsy,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 22:01:23,2018-07-23 22:01:48,IP Address,67.161.188.233,53,24,False,2018-07-30 22:02:01,R_29b2zXaweh2N2Q6,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 22:09:54,2018-07-23 22:10:08,IP Address,24.90.4.184,65,13,False,2018-07-30 22:10:08,R_1hJR9FQEsaBRXZp,,,,,,,anonymous,EN,1.178,6.132,7.345,11,,,,,,,,Introduction:Control
2018-07-23 22:17:41,2018-07-23 22:17:47,IP Address,24.56.30.18,53,5,False,2018-07-30 22:18:33,R_1l6NdgKHCtriR2g,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 22:18:07,2018-07-23 22:18:38,IP Address,24.56.30.18,53,30,False,2018-07-30 22:18:43,R_6my0k2K9PFGQ8Wl,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 22:19:00,2018-07-23 22:19:06,IP Address,98.252.117.137,53,5,False,2018-07-30 22:19:22,R_31RGJXpd1XMtbIV,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 22:20:17,2018-07-23 22:20:25,Spam,24.56.30.18,53,7,False,2018-07-30 22:20:53,R_2THL0Zz1tF2snzX,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 22:22:00,2018-07-23 22:25:22,IP Address,116.68.74.205,65,201,False,2018-07-30 22:25:26,R_DSnqQcOKgw03dlL,,,,,,,anonymous,EN,0,0,16.557,0,,,,,,,,Introduction:4.5Stars
2018-07-23 22:22:18,2018-07-23 22:25:54,IP Address,67.182.23.162,53,215,False,2018-07-30 22:26:24,R_10IyWbn4RaVh8OV,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 22:16:21,2018-07-23 22:30:13,IP Address,67.181.174.153,65,831,False,2018-07-30 22:30:21,R_2RQvyWz35LOGkPz,,,,,,,anonymous,EN,6.729,830.349,830.972,3,,,,,,,,Introduction:Control
2018-07-23 22:33:59,2018-07-23 22:39:18,IP Address,157.51.136.2,65,318,False,2018-07-30 22:39:18,R_UKDiwxg8I1xwf4Z,,,,,,,anonymous,EN,0,0,83.19,0,,,,,,,,Introduction:Control
2018-07-30 22:39:57,2018-07-30 22:45:49,IP Address,75.70.91.16,100,351,True,2018-07-30 22:45:49,R_8CY8wu3z42aPHyN,,,,,38.831207275391,-104.80819702148,anonymous,EN,0,0,245.74,0,3,"Nice imagery. Missed chance for something unusual to happen after the historian arrived. ",Beautiful,Rome,Gaius was killed,No,8263774,Introduction:4.5Stars
2018-07-23 22:57:56,2018-07-23 22:58:16,IP Address,73.24.226.189,53,20,False,2018-07-30 22:58:19,R_3ndfknAaebXZFEw,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-23 23:05:48,2018-07-23 23:07:23,IP Address,162.230.224.62,65,95,False,2018-07-30 23:07:40,R_2QsqD1hF9sYoOAg,,,,,,,anonymous,EN,1.213,73.67,76.691,51,,,,,,,,Introduction:4.5Stars
2018-07-23 23:07:42,2018-07-23 23:09:08,IP Address,46.211.0.60,53,86,False,2018-07-30 23:09:28,R_sdOZDIhT8NBvXrP,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 23:17:45,2018-07-23 23:18:02,IP Address,37.73.204.101,53,16,False,2018-07-30 23:18:02,R_2xPfo05ownHlUfC,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-23 23:38:58,2018-07-23 23:43:58,IP Address,59.93.8.178,65,299,False,2018-07-30 23:44:09,R_6foWJijNrpmLecV,,,,,,,anonymous,EN,284.543,284.543,285.041,1,,,,,,,,Introduction:Control
2018-07-23 23:44:00,2018-07-23 23:45:40,IP Address,59.93.8.178,53,100,False,2018-07-30 23:45:50,R_1Hqri1ZKGJmPQyQ,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-23 23:45:40,2018-07-23 23:46:39,IP Address,98.212.80.5,53,58,False,2018-07-30 23:46:43,R_3nBhyCW3npiZdey,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-24 02:09:34,2018-07-24 02:10:16,IP Address,73.235.69.165,65,41,False,2018-07-31 02:10:16,R_1jGRQBkjlQh7YUU,,,,,,,anonymous,EN,0,0,8.226,0,,,,,,,,Introduction:4.5Stars
2018-07-24 03:36:02,2018-07-24 03:54:09,IP Address,50.29.234.150,53,1086,False,2018-07-31 03:55:03,R_1OUFTvm5CtetFAQ,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-24 03:54:31,2018-07-24 03:54:47,IP Address,71.47.225.10,53,16,False,2018-07-31 03:55:33,R_Qcup08tmdqBvvHz,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-24 04:06:36,2018-07-24 04:06:48,IP Address,68.42.114.181,53,11,False,2018-07-31 04:07:03,R_3QVr8ygWt0daXoq,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:Control
2018-07-24 05:29:16,2018-07-24 05:32:47,IP Address,122.178.55.157,53,210,False,2018-07-31 05:33:01,R_sMyZiQVmK3O6OeB,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:1Star
2018-07-24 05:35:32,2018-07-24 05:35:42,IP Address,45.26.124.21,53,10,False,2018-07-31 05:36:13,R_1KkasOuAiNH4cLk,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-24 06:00:53,2018-07-24 06:01:20,IP Address,69.125.23.142,65,27,False,2018-07-31 06:01:24,R_zT0phOU2puGZyj7,,,,,,,anonymous,EN,4.998,16.593,17.486,3,,,,,,,,Introduction:Control
2018-07-24 06:12:07,2018-07-24 06:12:33,IP Address,78.44.255.126,53,25,False,2018-07-31 06:12:42,R_2waZslfxYuUVxng,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
2018-07-24 06:25:43,2018-07-24 06:27:54,IP Address,70.162.7.4,53,131,False,2018-07-31 06:28:14,R_3g0ldca9L9T41Av,,,,,,,anonymous,EN,,,,,,,,,,,,Introduction:4.5Stars
